"corpus_sha256","artifact_id","artifact_sha256","start_offset","end_offset","final_audit_record_id","coverage_status","notes"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S068","fff18205cafd00f64153c8fb3dc1efa8fa75e909e4ca843c9dc7f8ff45482226","519942","528028","CHI_R4_AUDIT_00092","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S069","f887ae2d6306314cd580601abd828063ddc37b9246b6d7a24182254143e8b962","528028","536090","CHI_R4_AUDIT_00093","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S070","588038a5f0a70e934fec3d0d7516a9e1581abace3a41e996320d5579b46b19f2","536090","544431","CHI_R4_AUDIT_00094","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S071","53f085145dcdc961f3a568bdc4ab5a6700aa6b013d743882e0e6e44e32014b06","544431","553369","CHI_R4_AUDIT_00095","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S072","1a6fdedc40242047f3e14c0cb015905185aec926c23b19e95fa93214a0e4a321","553369","561596","CHI_R4_AUDIT_00096","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S073","04f504a83f6d05d196878855cbc2a0beba7226d94ce774385da422632db52876","561596","569934","CHI_R4_AUDIT_00097","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S074","70beb7e41b5a3ed7a6eb4bf6fdfac9190913ac03c41f0c2a891b1b0b4c764fcb","569934","575560","CHI_R4_AUDIT_00098","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S075","e92083311db3da26e8b0d60f1ca25656f9b4197092ac19cdcc811c8f17bdca19","575560","583748","CHI_R4_AUDIT_00099","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S076","66b65b5afcb319d0f7aaca734f626afcffcef46b2ceba90afc166be10dd5cf89","583748","592248","CHI_R4_AUDIT_00100","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S077","edaee581a414d3985c26a4e045879a0b6aef11cdd312c9a1c099fe78b268cd21","592248","602098","CHI_R4_AUDIT_00101","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S078","69ec4e8f7d7b3cf3fc8f0e1c6f7d8d716e4b6724e22d2e5cd8ac58f7fe97cb75","602098","609773","CHI_R4_AUDIT_00102","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S079","35bf59dc966145f1f16812efb6801cebb9fe67c4d79449f309475ca6c0003bb5","609773","617418","CHI_R4_AUDIT_00103","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S080","8e0215bc40c62365f457382c7a42479290f080ed71631f731cc354bcc6c05bef","617418","625702","CHI_R4_AUDIT_00104","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S081","754ab240581cdd845a28b6e64edfc078d1b7b5bcc0f66e2bf8133f845cbee8ba","625702","633131","CHI_R4_AUDIT_00105","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S082","382adf908a9da9262357f76d6ce38409c781b3f86f996e4df76a6596f251c047","633131","640392","CHI_R4_AUDIT_00106","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S083","ae052911bc3f80bbcf87eacf9daedea337f35048342bbefd9c0d939b5d12a5ea","640392","647140","CHI_R4_AUDIT_00107","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S084","0a2eead6dce04d5b8359b016c1a9024dc27a74d0ba7cdfbf6ea1b6d9e635b144","647140","655130","CHI_R4_AUDIT_00108","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S085","10ae73b2f7accba18c9769e78290e6b9dc83b8953d896b26e46c72970c6bcbb9","655130","661974","CHI_R4_AUDIT_00109","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S086","7ac8469f02ababc99d124e75a494d491928e2c6a3e79c5c8face6787de0fe2f5","661974","670378","CHI_R4_AUDIT_00110","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S087","5a9caa5dfab40d42611f89b75d181a4b49f1aa393c31cb68fa2a5722cfbb5003","670378","676928","CHI_R4_AUDIT_00111","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S088","058b7f3e257dcc35d397512d4b2765a7beecf57656d5873bee1d60a2be0d167f","676928","685236","CHI_R4_AUDIT_00112","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S089","fad590bed7d9d2e5ed07521597f0db51730e96c0d830c0bbcabd587590102ad3","685236","693874","CHI_R4_AUDIT_00113","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S090","c7f0c8ff359fb1836ee3d7dad6324505d2d9edd81180ba7096c7c7f5d5aad055","693874","702671","CHI_R4_AUDIT_00114","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S091","8ee7c546c3e25b118e3566b2cae5d6abb6d6ae577e82e866683eadc41c4d3315","702671","710871","CHI_R4_AUDIT_00115","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S092","026986edc156d8e50e151041e9737a809dd4506ef52873df2d53ab6c6671bb13","710871","717574","CHI_R4_AUDIT_00116","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S093","21e487db026e68b647c8e3e15758e9b86f6982f5a9252e9110cb2a4fd715bef9","717574","724757","CHI_R4_AUDIT_00117","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S094","9604b86ee7291e213bcb1f9f206d9c4ea7969b2742c74f0a6bb9c95679c4d0d9","724757","731400","CHI_R4_AUDIT_00118","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S095","1b510ac1cfc8356c20448e80e7b4098a4214de38322465e6b33ee2bed20d2fa3","731400","738610","CHI_R4_AUDIT_00119","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S096","38c4010f804d3a4a6594b7f5d42ae86ec0bebdc77936c68ac525c67d8a24ecd0","738610","744854","CHI_R4_AUDIT_00120","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S097","32bef467def35cbf3f09bc7b491d9022533cd0bb650007a0a528cac4e1f2de16","744854","754152","CHI_R4_AUDIT_00121","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S098","5ff5e70ec5827b8c8898a059ccf510c010f8376f7e3872a9ee9c455f21f92a11","754152","763336","CHI_R4_AUDIT_00122","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S099","366400ecb9ad7e853e4d68f9d6a1c956f359a88507fbf11f4c8aa15eafa7c98d","763336","772775","CHI_R4_AUDIT_00123","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S100","bc0c96a7ec68b2b6b68b5a4a8ac48a3a27d7ae89e6ebc30fa5e38fd7f43f8a92","772775","780645","CHI_R4_AUDIT_00124","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S101","92f1b1ecb69503b18e3fa161548ae95ad045fd5c86b4e9557355aac51ce7ed85","780645","789499","CHI_R4_AUDIT_00125","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S102","63efe524503c4e4a62ad5c073db4877ca3359751979f1ce6e2c61d695ed9ff81","789499","798050","CHI_R4_AUDIT_00126","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S103","f324b330a46f5b2c0e77e08754c96e48fe9418a23a0de957a1e3490873b1efc9","798050","806502","CHI_R4_AUDIT_00127","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S104","df302043a3dd1eb32cdaa075186073c873c9fefeed936a576ffdce924e2d4829","806502","816061","CHI_R4_AUDIT_00128","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S105","d602e2f877d4924948af0e575e1e499e1bfa3ac14ab07014789d89af8083a6f6","816061","825398","CHI_R4_AUDIT_00129","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S106","30623a42b26345d21fa3f20908b72cc908028ab7dd3c39c06743d5ef03a128d6","825398","840264","CHI_R4_AUDIT_00130","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S107","256a62930e36b40d12504d4ec3653bfee1d3fafa733fb02e00c14b402eea7d50","840264","858028","CHI_R4_AUDIT_00131","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S108","2170d894a6ccb93cfb2bb180a40e9d04f5d2cb6fc4b0fa05b9dc18815102497a","858028","871226","CHI_R4_AUDIT_00132","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S109","89e2b0468309a2110c7d852d26fe351d2f2bdfe4b24c03a86620f67388f4d7bd","871226","886236","CHI_R4_AUDIT_00133","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S110","88a8205425ba615d6fc5a0d328939fa0581a857d5b9597e5af4fa49d59933df3","886236","901771","CHI_R4_AUDIT_00134","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S111","1569342c806d64d07e64598edfdf94e1563c0881c106fb66f89cc5e08729cc21","901771","917846","CHI_R4_AUDIT_00135","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S112","2f43759fdf785cc7e42f8a0e3f5105b59074aa87866dbce1a683f4df2784a44f","917846","934153","CHI_R4_AUDIT_00136","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S113","f8a98a7667c5011421d0607fd5691f38d4083e2716f5e8fbf9ca66d6ca0f95e7","934153","948797","CHI_R4_AUDIT_00137","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S114","78e6987a0569d9da0e13e65a4fd62cf3a253395e6bacdb436bb63e8ccddc8d78","948797","960444","CHI_R4_AUDIT_00138","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S115","4e6509e083d78a01b77b3f45b68e35771f793ff5fa36dffd59ef74e11a25a60c","960444","974069","CHI_R4_AUDIT_00139","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S116","a96ea4dd21c557fc65650336469f6302150a287761457cf01ae917aa2b5a922e","974069","991600","CHI_R4_AUDIT_00140","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S117","04a24cdf40031970fc1f33cbd58fe8e79f5a5cdd26da3c3d7891d22c5f430387","991600","1005932","CHI_R4_AUDIT_00141","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S118","9f6bc89df052efddcf9eac8f4dd1fe17e2e2070f45281b217714c2dd9585a43b","1005932","1023440","CHI_R4_AUDIT_00142","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S119","8e24a07adc8b3ca23755ad3604759cc3380a0951b6e2ce8f630d7e637a591ddb","1023440","1042002","CHI_R4_AUDIT_00143","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S120","cbacf39060225117b3d127d727bf6edc6a81c8cf374c1ec98075a1c0b8b9e536","1042002","1060348","CHI_R4_AUDIT_00144","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S121","1f4d08620d8ce26a25efc91ae703f74b45bbcfb92ff075b1d605ff1654b47a23","1060348","1077515","CHI_R4_AUDIT_00145","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S122","bc7b327223f6987e9bef3391c260f41662f2c801c371b8a23495e6f4717f7b3a","1077515","1092936","CHI_R4_AUDIT_00146","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S123","bd734400f1243eb6a5dcac7e39382c14e4c53ef6b1a9148cc975be1e38a6ade3","1092936","1108759","CHI_R4_AUDIT_00147","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S124","62a974233cfd1c47f41d098c08207b77111a690ef0e95a62be68b58904cd815c","1108759","1123883","CHI_R4_AUDIT_00148","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S125","22583c1335408be34fa5af109d451a4cc7339a90186ed92aefc78ef63b6b5b40","1123883","1141362","CHI_R4_AUDIT_00149","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S126","fae18cfdaa04521043e3724c856e441213dc003bba076e881d521909742f619e","1141362","1157404","CHI_R4_AUDIT_00150","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S127","78607cc238243de6e1bb1caa2aa55f86b4d4de28ff2851a22e02c1e519996ec7","1157404","1166378","CHI_R4_AUDIT_00151","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S128","b872205c37a71db1a7e9bde43def6297055d3589898d73f33de35f01a903e29d","1166378","1177704","CHI_R4_AUDIT_00152","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S129","5ca17bf490086e641679a54e3d3c05f439bb4598d42da6baac3ebe281bdba92f","1177704","1192348","CHI_R4_AUDIT_00153","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S130","e522bb7e0c8f7f4023a5659c0b23dd0d557cb720790698927456fe005ac41244","1192348","1202924","CHI_R4_AUDIT_00154","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S131","4f09685f2d970be94d192a22c2029860be3fada49214dce0abcde1f21e555d69","1202924","1214907","CHI_R4_AUDIT_00155","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S132","a464c4fb1049cef21ac411f35b78cd272a26b6fd10efce28eb37bd0d26b54ce3","1214907","1222804","CHI_R4_AUDIT_00156","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S133","f460606f6b5d223df9a016a49857db654dc2fe443ac237a9c5b24445d2a72fbd","1222804","1234955","CHI_R4_AUDIT_00157","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S134","87404b8be960683ef649fba98fd6491379c0033b06ebb42442edd7a458b4d165","1234955","1245666","CHI_R4_AUDIT_00158","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S135","c335315847d6856920192aaa2b84f1283c610fe0a49a2c5f3548b75ea062acfb","1245666","1256914","CHI_R4_AUDIT_00159","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S136","ec19120485f4909075ec1f3c357de16cb1159f7cd7547431d94beaeb3752bed1","1256914","1269284","CHI_R4_AUDIT_00160","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S137","1e14f15a697bfe287bf4dbcab4e74a466b016f490cdb2e0fea35ee764e1d48e5","1269284","1280679","CHI_R4_AUDIT_00161","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S138","bf268087a85ab3655c052a8d3c27c66b54968286b1d33ac64af662403a75357f","1280679","1293682","CHI_R4_AUDIT_00162","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S139","9a6e5410916f9eee12b5291689a2a168f738c119f6c98d8865d7d205a2ea9f0f","1293682","1306316","CHI_R4_AUDIT_00163","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S140","f64f92ff4ad5c0a9138d7c9d3bc4d1550830d86a5f793214b049a5e4ec476ab5","1306316","1319618","CHI_R4_AUDIT_00164","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S141","a4c940167622b176e98f65dc82a0273edf8f35152544e492cedaa1d18dfc4c32","1319618","1327095","CHI_R4_AUDIT_00165","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S142","6589db3b23e02e00ff08acdaf36626bfbb69d41477f8f9cf7d837dc17241dcb8","1327095","1335677","CHI_R4_AUDIT_00166","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S143","e020d852be1696d19204c286c7b21dc9f16856baa99d29edf536ac299cddac82","1335677","1347495","CHI_R4_AUDIT_00167","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S144","5cdee7dc15df4b411941d70ba94ea1223d74504579b2715d86e24537853b436d","1347495","1355509","CHI_R4_AUDIT_00168","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S145","eeef8901ae2d406963ea45c82367640f40260a260eb381a437164a191538896c","1355509","1366181","CHI_R4_AUDIT_00169","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S146","3e5481dafeea2c82886fe656dd7913acbe1ae86ab1da8bdac5336e5c40127da4","1366181","1376241","CHI_R4_AUDIT_00170","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S147","b75611cf21c07a7b44683444b036a7ef7fcfba007778f4c487e9b6e821d2016c","1376241","1385518","CHI_R4_AUDIT_00171","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S148","062458c848889862d693b8b7cc7992043a51b592e64684e91ade8c921514f3cf","1385518","1394105","CHI_R4_AUDIT_00172","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S149","ac71cf241adcdf4b47c811a69238211424cffa7069678aa590620bcb5e2980c4","1394105","1400307","CHI_R4_AUDIT_00173","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S150","472af3700b1d6df2e1ce39623545a595b5ca97fa7872e296d4d391cefbe878a0","1400307","1412776","CHI_R4_AUDIT_00174","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S151","4a1eeb739449d67c6b3c16d411baf36006e336045f8179911336e3820264c647","1412776","1425602","CHI_R4_AUDIT_00175","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S152","683767988038907ed8a13786ca6711c3ce2e855c71cb37a9ce98b9d70530014a","1425602","1438698","CHI_R4_AUDIT_00176","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S153","f84ebd3099b46e8aa2689cfaa258ba98e94f7a3232096368ae33a65fc600afcd","1438698","1449517","CHI_R4_AUDIT_00177","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S154","9b4122460d13ac852253c155af58edd48cbfd3af1833b4be9cd1d2e2844fd348","1449517","1462400","CHI_R4_AUDIT_00178","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S155","f617620fcac305f4c6b82c5a8496d969915c913bae2fcbd2259ba395a9bdf083","1462400","1477764","CHI_R4_AUDIT_00179","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S156","cca4d1e681f24688b27bf339ca70e3273d5c6ffa0052f7274550e0cdfe7bcd4b","1477764","1490218","CHI_R4_AUDIT_00180","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S157","92a2f144b6a35673c90d7ea803e5df65f3d55f364c1fae4a9c20330172b9794b","1490218","1504457","CHI_R4_AUDIT_00181","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S158","7a26603fd61375159c5aa4370c9f6531e5471335046fd31e022d84745c9f933f","1504457","1518678","CHI_R4_AUDIT_00182","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S159","746bb90564a9f3feb9211b1db6b78e4c0a9d40be36d1cc7a67399d6708af0c1a","1518678","1532509","CHI_R4_AUDIT_00183","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S160","5273e2c9b1db9460f75d7a7b1df940005a68811cc40db341bf15b40c580144cd","1532509","1546016","CHI_R4_AUDIT_00184","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S161","13a18f316bfddcd6c3ce4a5645a71dd26eee655de76ad6da52b4662627088176","1546016","1559532","CHI_R4_AUDIT_00185","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S162","279729c24750369f75faa7aec05070f79cb9006d8a8c9c3ea2f1603c441f8254","1559532","1573359","CHI_R4_AUDIT_00186","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S163","f7d37b7c62da9ddded6b0f341b37ebaefda31e4ec0657af20de5da058be40262","1573359","1584282","CHI_R4_AUDIT_00187","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_L_S164","f1cdbad581b88fc9352bc862a197859891f4542e326ecf1b552e12d74137320c","1584282","1595394","CHI_R4_AUDIT_00188","covered","UTF-8 byte range; no gap or overlap"
